index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,fitted_cfo_hz,gain_real,gain_imag,power_before,power_after,suppression_db,fcs_pass,message
162,0,92552576,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
163,1,92936299,92936299,296378,0.956863989,-7224.79187,-458.02038,-283.288857,602860.018,584660.409,0.133127962,0,""
164,0,93315180,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
165,0,93523116,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159909
  required end (work)   : 428134 (buffer length 408501, short by 19633)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316161 (recommended 366161)."
166,0,93911340,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414925 (buffer length 408501, short by 6424)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
167,0,94299564,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
168,1,95204871,95204871,261593,0.966280124,-835.233247,-914.292916,-1147.68456,595089.286,460626.293,1.11233407,0,""
169,0,96342956,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
170,0,96769004,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
171,1,97475694,97475694,272180,0.956860151,-17600.6101,-32.3577459,-40.2988674,573366.845,573204.166,0.00123237658,0,""
172,0,98616012,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
173,0,98937996,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
174,0,99228684,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
175,0,99568140,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 174134
  required end (work)   : 442357 (buffer length 408501, short by 33856)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 326664 (recommended 376664)."
176,0,99956364,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 160926
  required end (work)   : 429149 (buffer length 408501, short by 20648)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316911 (recommended 366911)."
177,0,100531948,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
178,1,101209380,101209381,227565,0.855107655,-19550.7424,-40.7632281,-228.930473,960518.615,957139.44,0.0153057385,1,""
179,1,101597604,101597605,306964,0.856973349,-10145.9295,-178.672143,-317.361442,678309.754,669967.205,0.0537451758,0,""
180,0,102278956,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.039 is below threshold 0.100."
181,0,104669292,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
182,0,104885484,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 148733
  required end (work)   : 416958 (buffer length 408501, short by 8457)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307908 (recommended 357908)."
183,1,105368804,105368804,227565,0.856107549,-7956.04764,174.254189,-399.782499,982100.478,970222.837,0.0528442957,1,""
184,0,105802045,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
185,1,106191052,106191019,266130,0.946896056,-21654.6499,-65.6359311,76.2424576,536258.819,535628.021,0.00511158447,0,""
186,0,106382860,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 171085
  required end (work)   : 439308 (buffer length 408501, short by 30807)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 324413 (recommended 374413)."
187,0,106771084,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 157877
  required end (work)   : 426102 (buffer length 408501, short by 17601)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 314660 (recommended 364660)."
188,0,107303172,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
189,1,108072868,108072868,222272,0.957070325,-5794.99323,-959.333429,-550.404107,695439.419,619020.612,0.505541935,0,""
190,1,109576996,109576997,230590,0.856381276,-10981.226,-52.5940051,-309.359766,724046.89,717898.609,0.037035806,0,""
191,0,110346348,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
192,0,111114887,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
193,0,111657196,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 203925
  required end (work)   : 472148 (buffer length 408501, short by 63647)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 348664 (recommended 398664)."
194,0,111846508,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
195,0,112236043,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
196,1,112522980,112522980,227565,0.860266877,-2177.4632,294.244321,2945.39201,1185829.16,638361.688,2.68955309,1,""
197,0,112816108,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 172102
  required end (work)   : 440325 (buffer length 408501, short by 31824)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325164 (recommended 375164)."
198,0,113204332,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 158894
  required end (work)   : 427117 (buffer length 408501, short by 18616)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 315410 (recommended 365410)."
199,0,114120332,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
200,0,114521121,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
201,0,114845572,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144866:215009."
202,0,115268747,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
203,0,116023404,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
204,0,116968780,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186325
  required end (work)   : 454548 (buffer length 408501, short by 46047)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
205,0,117158411,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
206,0,117537292,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144857:222168."
207,0,117745228,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159909
  required end (work)   : 428132 (buffer length 408501, short by 19631)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
208,0,118133452,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414926 (buffer length 408501, short by 6425)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
209,1,118570255,118570255,227565,0.859143385,-1670.14767,3554.36589,499.686785,1231035.26,426109.479,4.60749296,1,""
210,0,118861132,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
211,0,119249355,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 173119
  required end (work)   : 441342 (buffer length 408501, short by 32841)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325915 (recommended 375915)."
212,0,120746732,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 195470
  required end (work)   : 463693 (buffer length 408501, short by 55192)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 342420 (recommended 392420)."
213,0,120944268,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
214,0,121183724,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
215,0,121516428,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 178197
  required end (work)   : 446420 (buffer length 408501, short by 37919)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 329664 (recommended 379664)."
216,0,121700460,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
217,0,123450796,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
218,0,123790252,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 174134
  required end (work)   : 442359 (buffer length 408501, short by 33858)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 326666 (recommended 376666)."
219,0,123982884,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"A reliable repeated preamble was not found. Check receiver settings."
220,1,124322340,124322341,247982,0.85577496,-5582.88841,113.907942,875.106526,752110.222,703434.861,0.29057604,0,""
221,0,125433931,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.015 is below threshold 0.100."
222,0,125724620,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
223,0,126207940,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
224,0,126501068,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.037 is below threshold 0.100."
225,1,127383867,127383867,300915,0.956674186,-10181.06,-81.594763,-31.8101356,612672.192,612180.801,0.00348463012,0,""
226,0,128719372,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 161941
  required end (work)   : 430164 (buffer length 408501, short by 21663)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 317660 (recommended 367660)."
227,0,129495820,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
228,0,129825868,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 201098
  required end (work)   : 469321 (buffer length 408501, short by 60820)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 346576 (recommended 396576)."
229,1,130032410,130032410,269155,0.957202753,-4404.45596,1096.41622,204.918702,539814.079,462154.818,0.674567225,0,""
230,0,130413931,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
231,1,130781098,130781098,308477,0.956678942,-16457.5957,-124.268505,-63.753584,629468.164,628242.889,0.00846188524,0,""
232,1,131525284,131525285,234370,0.857310467,-5131.40575,517.322866,993.049867,730161.716,651893.974,0.492420915,0,""
233,0,132109100,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 184294
  required end (work)   : 452517 (buffer length 408501, short by 44016)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 334167 (recommended 384167)."
234,1,132294980,132294980,290328,0.957530017,-8984.5213,-27.4158175,163.542057,588548.159,586821.842,0.0127573526,0,""
235,1,133799108,133799109,261593,0.856119722,7690.97804,217.586818,173.626277,641586.392,636777.152,0.0326767157,0,""
236,1,134196336,134196336,313014,0.956429489,-32718.1797,29.1632332,115.160693,639197.38,638305.399,0.00606468513,0,""
237,0,134568459,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
238,0,134910700,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
239,0,136088688,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 432902
  required end (work)   : 701125 (buffer length 501675, short by 199450)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 370467
  increase sample_num to at least 517754 (recommended 567754)."
240,1,136458155,136458156,221515,0.857699288,-13155.2607,-149.808638,326.961847,699720.977,691631.915,0.0504986855,0,""
241,0,137086988,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
242,0,137426444,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 158894
  required end (work)   : 427117 (buffer length 408501, short by 18616)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 315410 (recommended 365410)."
243,0,137814668,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 145686
  required end (work)   : 413909 (buffer length 408501, short by 5408)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 305656 (recommended 355656)."
244,0,138342444,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
245,0,140245516,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
246,1,141380523,141380523,320576,0.956855279,-2182.23818,1096.20903,-405.714178,652944.644,567471.255,0.609324961,0,""
247,0,141967340,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159909
  required end (work)   : 428132 (buffer length 408501, short by 19631)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
248,0,142355564,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146701
  required end (work)   : 414924 (buffer length 408501, short by 6423)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306406 (recommended 356406)."
249,0,142841324,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
250,0,143083244,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
251,0,143471467,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 173119
  required end (work)   : 441342 (buffer length 408501, short by 32841)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325915 (recommended 375915)."
252,0,143859692,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159910
  required end (work)   : 428133 (buffer length 408501, short by 19632)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
253,0,144629388,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 142638
  required end (work)   : 410862 (buffer length 408501, short by 2361)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 303406 (recommended 353406)."
254,1,145112708,145112709,227565,0.856605093,-20313.8523,229.386141,63.8818775,956209.718,952680.145,0.0160603945,1,""
255,0,145357068,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 182262
  required end (work)   : 450485 (buffer length 408501, short by 41984)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 332666 (recommended 382666)."
256,0,145561419,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
257,0,145922571,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
258,0,147770444,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
259,0,148012364,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 174133
  required end (work)   : 442356 (buffer length 408501, short by 33855)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 326663 (recommended 376663)."
260,0,148400588,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 160926
  required end (work)   : 429150 (buffer length 408501, short by 20649)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316911 (recommended 366911)."
261,1,148932676,148932677,318307,0.856675355,-2210.37948,1015.80614,749.558654,648714.773,549152.8,0.723605859,0,""
262,0,149177035,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
263,0,150044268,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
264,0,150334956,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
265,0,150723180,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.035 is below threshold 0.100."
266,0,151111404,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.025 is below threshold 0.100."
